"Commodity.Code","Commodity.Name","Partner.Code","Partner.Name"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",368,"Iraq"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",368,"Iraq"
"88","88 - Aircraft, spacecraft and parts thereof",368,"Iraq"
"89","89 - Ships, boats and floating structures",368,"Iraq"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",368,"Iraq"
"91","91 - Clocks and watches and parts thereof",368,"Iraq"
"92","92 - Musical instruments; parts and accessories of such articles",368,"Iraq"
"93","93 - Arms and ammunition; parts and accessories thereof",368,"Iraq"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",368,"Iraq"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",368,"Iraq"
"96","96 - Miscellaneous manufactured articles",368,"Iraq"
"97","97 - Works of art; collectors' pieces and antiques",368,"Iraq"
"99","99 - Commodities not specified according to kind",368,"Iraq"
"01","01 - Animals; live",372,"Ireland"
"02","02 - Meat and edible meat offal",372,"Ireland"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",372,"Ireland"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",372,"Ireland"
"05","05 - Animal originated products; not elsewhere specified or included",372,"Ireland"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",372,"Ireland"
"07","07 - Vegetables and certain roots and tubers; edible",372,"Ireland"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",372,"Ireland"
"09","09 - Coffee, tea, mate and spices",372,"Ireland"
"10","10 - Cereals",372,"Ireland"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",372,"Ireland"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",372,"Ireland"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",372,"Ireland"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",372,"Ireland"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",372,"Ireland"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",372,"Ireland"
"17","17 - Sugars and sugar confectionery",372,"Ireland"
"18","18 - Cocoa and cocoa preparations",372,"Ireland"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",372,"Ireland"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",372,"Ireland"
"21","21 - Miscellaneous edible preparations",372,"Ireland"
"22","22 - Beverages, spirits and vinegar",372,"Ireland"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",372,"Ireland"
"24","24 - Tobacco and manufactured tobacco substitutes",372,"Ireland"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",372,"Ireland"
"26","26 - Ores, slag and ash",372,"Ireland"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",372,"Ireland"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",372,"Ireland"
"29","29 - Organic chemicals",372,"Ireland"
"30","30 - Pharmaceutical products",372,"Ireland"
"31","31 - Fertilizers",372,"Ireland"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",372,"Ireland"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",372,"Ireland"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",372,"Ireland"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",372,"Ireland"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",372,"Ireland"
"37","37 - Photographic or cinematographic goods",372,"Ireland"
"38","38 - Chemical products n.e.s.",372,"Ireland"
"39","39 - Plastics and articles thereof",372,"Ireland"
"40","40 - Rubber and articles thereof",372,"Ireland"
"41","41 - Raw hides and skins (other than furskins) and leather",372,"Ireland"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",372,"Ireland"
"43","43 - Furskins and artificial fur; manufactures thereof",372,"Ireland"
"44","44 - Wood and articles of wood; wood charcoal",372,"Ireland"
"45","45 - Cork and articles of cork",372,"Ireland"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",372,"Ireland"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",372,"Ireland"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",372,"Ireland"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",372,"Ireland"
"50","50 - Silk",372,"Ireland"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",372,"Ireland"
"52","52 - Cotton",372,"Ireland"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",372,"Ireland"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",372,"Ireland"
"55","55 - Man-made staple fibres",372,"Ireland"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",372,"Ireland"
"57","57 - Carpets and other textile floor coverings",372,"Ireland"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",372,"Ireland"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",372,"Ireland"
"60","60 - Fabrics; knitted or crocheted",372,"Ireland"
"61","61 - Apparel and clothing accessories; knitted or crocheted",372,"Ireland"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",372,"Ireland"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",372,"Ireland"
"64","64 - Footwear; gaiters and the like; parts of such articles",372,"Ireland"
"65","65 - Headgear and parts thereof",372,"Ireland"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",372,"Ireland"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",372,"Ireland"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",372,"Ireland"
"69","69 - Ceramic products",372,"Ireland"
"70","70 - Glass and glassware",372,"Ireland"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",372,"Ireland"
"72","72 - Iron and steel",372,"Ireland"
"73","73 - Iron or steel articles",372,"Ireland"
"74","74 - Copper and articles thereof",372,"Ireland"
"75","75 - Nickel and articles thereof",372,"Ireland"
"76","76 - Aluminium and articles thereof",372,"Ireland"
"78","78 - Lead and articles thereof",372,"Ireland"
"79","79 - Zinc and articles thereof",372,"Ireland"
"80","80 - Tin; articles thereof",372,"Ireland"
"81","81 - Metals; n.e.s., cermets and articles thereof",372,"Ireland"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",372,"Ireland"
"83","83 - Metal; miscellaneous products of base metal",372,"Ireland"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",372,"Ireland"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",372,"Ireland"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",372,"Ireland"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",372,"Ireland"
"88","88 - Aircraft, spacecraft and parts thereof",372,"Ireland"
"89","89 - Ships, boats and floating structures",372,"Ireland"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",372,"Ireland"
"91","91 - Clocks and watches and parts thereof",372,"Ireland"
"92","92 - Musical instruments; parts and accessories of such articles",372,"Ireland"
"93","93 - Arms and ammunition; parts and accessories thereof",372,"Ireland"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",372,"Ireland"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",372,"Ireland"
"96","96 - Miscellaneous manufactured articles",372,"Ireland"
"97","97 - Works of art; collectors' pieces and antiques",372,"Ireland"
"99","99 - Commodities not specified according to kind",372,"Ireland"
"01","01 - Animals; live",376,"Israel"
"02","02 - Meat and edible meat offal",376,"Israel"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",376,"Israel"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",376,"Israel"
"05","05 - Animal originated products; not elsewhere specified or included",376,"Israel"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",376,"Israel"
"07","07 - Vegetables and certain roots and tubers; edible",376,"Israel"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",376,"Israel"
"09","09 - Coffee, tea, mate and spices",376,"Israel"
"10","10 - Cereals",376,"Israel"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",376,"Israel"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",376,"Israel"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",376,"Israel"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",376,"Israel"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",376,"Israel"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",376,"Israel"
"17","17 - Sugars and sugar confectionery",376,"Israel"
"18","18 - Cocoa and cocoa preparations",376,"Israel"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",376,"Israel"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",376,"Israel"
"21","21 - Miscellaneous edible preparations",376,"Israel"
"22","22 - Beverages, spirits and vinegar",376,"Israel"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",376,"Israel"
"24","24 - Tobacco and manufactured tobacco substitutes",376,"Israel"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",376,"Israel"
"26","26 - Ores, slag and ash",376,"Israel"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",376,"Israel"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",376,"Israel"
"29","29 - Organic chemicals",376,"Israel"
"30","30 - Pharmaceutical products",376,"Israel"
"31","31 - Fertilizers",376,"Israel"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",376,"Israel"
